record_id,model,condition,rank,source_attached_execution,type_completed_execution,completion_rescue,completion_break,production_accept,reference_accept,accept_agreement,error_set_agreement,production_errors,reference_errors,source_error,completed_error
nvbench2:dev:445,gemma3:27b,direct,1,0,1,1,0,0,0,1,1,missing_required_channel,missing_required_channel,"ValueError: Vega-Lite to SVG conversion failed:
Error: Need a valid continuous axis for boxplots
    at Ns (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:50476)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:51047
    at hs.As [as run] (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:52410)
    at Nc.mapUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80950)
    at Nc.mapLayerOrUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69333)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69237)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80566)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79610
    at zl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79632)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244374)",
nvbench2:dev:455,gemma3:27b,direct,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:455,gemma3:27b,direct,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:457,gemma3:27b,direct,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:457,gemma3:27b,direct,2,1,1,0,0,0,0,1,1,count_with_field:x,count_with_field:x,,
nvbench2:dev:462,gemma3:27b,direct,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:462,gemma3:27b,direct,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:463,gemma3:27b,direct,1,0,0,0,0,1,1,1,1,,,"ValueError: Vega-Lite to SVG conversion failed:
Error: Invalid field predicate: {""expression"":""dno >= 1 && dno <= 4"",""field"":""dno""}
    at Sr (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:22460)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:125024
    at J (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:2589)
    at Bf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:124962)
    at new Lf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:123614)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:217939
    at Hp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:218980)
    at pg.parseData (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:238151)
    at pg.parse (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:193882)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244409)","ValueError: Vega-Lite to SVG conversion failed:
Error: Invalid field predicate: {""expression"":""dno >= 1 && dno <= 4"",""field"":""dno""}
    at Sr (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:22460)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:125024
    at J (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:2589)
    at Bf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:124962)
    at new Lf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:123614)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:217939
    at Hp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:218980)
    at pg.parseData (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:238151)
    at pg.parse (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:193882)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244409)"
nvbench2:dev:463,gemma3:27b,direct,2,0,0,0,0,1,1,1,1,,,"ValueError: Vega-Lite to SVG conversion failed:
Error: Invalid field predicate: {""expression"":""dno >= 1 && dno <= 4"",""field"":""dno""}
    at Sr (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:22460)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:125024
    at J (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:2589)
    at Bf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:124962)
    at new Lf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:123614)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:217939
    at Hp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:218980)
    at pg.parseData (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:238151)
    at pg.parse (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:193882)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244409)","ValueError: Vega-Lite to SVG conversion failed:
Error: Invalid field predicate: {""expression"":""dno >= 1 && dno <= 4"",""field"":""dno""}
    at Sr (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:22460)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:125024
    at J (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:2589)
    at Bf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:124962)
    at new Lf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:123614)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:217939
    at Hp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:218980)
    at pg.parseData (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:238151)
    at pg.parse (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:193882)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244409)"
nvbench2:dev:463,gemma3:27b,direct,3,0,0,0,0,1,1,1,1,,,"ValueError: Vega-Lite to SVG conversion failed:
Error: Need a valid continuous axis for boxplots
    at Ns (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:50476)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:51047
    at hs.As [as run] (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:52410)
    at Nc.mapUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80950)
    at Nc.mapLayerOrUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69333)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69237)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80566)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79610
    at zl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79632)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244374)","ValueError: Vega-Lite to SVG conversion failed:
Error: Invalid field predicate: {""expression"":""dno >= 1 && dno <= 4"",""field"":""dno""}
    at Sr (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:22460)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:125024
    at J (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:2589)
    at Bf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:124962)
    at new Lf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:123614)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:217939
    at Hp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:218980)
    at gg.parseData (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:241807)
    at gg.parse (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:193882)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244409)"
nvbench2:dev:465,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,count_with_field:theta|missing_required_channel|unknown_field:row count,count_with_field:theta|missing_required_channel|unknown_field:row count,,
nvbench2:dev:470,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,count_with_field:x,count_with_field:x,,
nvbench2:dev:470,gemma3:27b,direct,2,0,1,1,0,1,1,1,1,,,"ValueError: Vega-Lite to SVG conversion failed:
Error: Need a valid continuous axis for boxplots
    at Ns (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:50476)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:51047
    at hs.As [as run] (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:52410)
    at Nc.mapUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80950)
    at Nc.mapLayerOrUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69333)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69237)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80566)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79610
    at zl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79632)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244374)",
nvbench2:dev:475,gemma3:27b,direct,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:475,gemma3:27b,direct,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:485,gemma3:27b,direct,1,0,0,0,0,0,0,1,1,count_with_field:x,count_with_field:x,"ValueError: Vega-Lite to SVG conversion failed:
TypeError: Cannot read properties of undefined (reading 'length')
    at c (https://cdn.jsdelivr.net/npm/vega-util@2.1.0/+esm:7:362)
    at ee (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:2954)
    at Ua (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:36254)
    at Sr (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:21718)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:125024
    at J (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:2589)
    at Bf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:124962)
    at new Lf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:123614)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:217939
    at Hp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:218980)","ValueError: Vega-Lite to SVG conversion failed:
TypeError: Cannot read properties of undefined (reading 'length')
    at c (https://cdn.jsdelivr.net/npm/vega-util@2.1.0/+esm:7:362)
    at ee (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:2954)
    at Ua (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:36254)
    at Sr (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:21718)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:125024
    at J (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:2589)
    at Bf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:124962)
    at new Lf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:123614)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:217939
    at Hp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:218980)"
nvbench2:dev:485,gemma3:27b,direct,2,0,0,0,0,1,1,1,1,,,"ValueError: Vega-Lite to SVG conversion failed:
TypeError: Cannot read properties of undefined (reading 'length')
    at c (https://cdn.jsdelivr.net/npm/vega-util@2.1.0/+esm:7:362)
    at ee (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:2954)
    at Ua (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:36254)
    at Sr (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:21718)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:125024
    at J (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:2589)
    at Bf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:124962)
    at new Lf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:123614)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:217939
    at Hp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:218980)","ValueError: Vega-Lite to SVG conversion failed:
TypeError: Cannot read properties of undefined (reading 'length')
    at c (https://cdn.jsdelivr.net/npm/vega-util@2.1.0/+esm:7:362)
    at ee (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:2954)
    at Ua (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:36254)
    at Sr (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:21718)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:125024
    at J (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:2589)
    at Bf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:124962)
    at new Lf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:123614)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:217939
    at Hp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:218980)"
nvbench2:dev:492,gemma3:27b,direct,1,1,1,0,0,0,0,1,0,missing_required_channel,missing_encoding,,
nvbench2:dev:492,gemma3:27b,direct,2,1,1,0,0,0,0,1,0,missing_required_channel,missing_encoding,,
nvbench2:dev:495,gemma3:27b,direct,1,0,1,1,0,1,1,1,1,,,"ValueError: Vega-Lite to SVG conversion failed:
Error: Need a valid continuous axis for boxplots
    at Ns (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:50476)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:51047
    at hs.As [as run] (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:52410)
    at Nc.mapUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80950)
    at Nc.mapLayerOrUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69333)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69237)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80566)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79610
    at zl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79632)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244374)",
nvbench2:dev:495,gemma3:27b,direct,2,0,1,1,0,1,1,1,1,,,"ValueError: Vega-Lite to SVG conversion failed:
Error: Need a valid continuous axis for boxplots
    at Ns (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:50476)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:51047
    at hs.As [as run] (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:52410)
    at Nc.mapUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80950)
    at Nc.mapLayerOrUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69333)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69237)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80566)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79610
    at zl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79632)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244374)",
nvbench2:dev:498,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,count_with_field:theta|missing_required_channel,count_with_field:theta|missing_required_channel,,
nvbench2:dev:498,gemma3:27b,direct,2,1,1,0,0,0,0,1,1,count_with_field:theta|missing_required_channel,count_with_field:theta|missing_required_channel,,
nvbench2:dev:499,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:499,gemma3:27b,direct,2,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:507,gemma3:27b,direct,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:507,gemma3:27b,direct,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:508,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,count_with_field:theta|missing_required_channel,count_with_field:theta|missing_required_channel,,
nvbench2:dev:508,gemma3:27b,direct,2,1,1,0,0,0,0,1,1,count_with_field:theta|missing_required_channel,count_with_field:theta|missing_required_channel,,
nvbench2:dev:515,gemma3:27b,direct,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:515,gemma3:27b,direct,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:531,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,count_with_field:x,count_with_field:x,,
nvbench2:dev:531,gemma3:27b,direct,2,1,1,0,0,0,0,1,1,count_with_field:x|missing_required_channel,count_with_field:x|missing_required_channel,,
nvbench2:dev:531,gemma3:27b,direct,3,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:538,gemma3:27b,direct,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:538,gemma3:27b,direct,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:540,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,count_with_field:x,count_with_field:x,,
nvbench2:dev:540,gemma3:27b,direct,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:551,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,count_with_field:x,count_with_field:x,,
nvbench2:dev:551,gemma3:27b,direct,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:554,gemma3:27b,direct,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:562,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,count_with_field:x|missing_required_channel,count_with_field:x|missing_required_channel,,
nvbench2:dev:568,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:568,gemma3:27b,direct,2,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:571,gemma3:27b,direct,1,0,0,0,0,0,0,1,1,missing_required_channel|unknown_field:row count,missing_required_channel|unknown_field:row count,"ValueError: Vega-Lite to SVG conversion failed:
TypeError: Cannot read properties of undefined (reading 'length')
    at c (https://cdn.jsdelivr.net/npm/vega-util@2.1.0/+esm:7:362)
    at ee (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:2954)
    at Ua (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:36254)
    at Sr (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:21718)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:125024
    at J (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:2589)
    at Bf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:124962)
    at new Lf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:123614)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:217939
    at Hp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:218980)","ValueError: Vega-Lite to SVG conversion failed:
TypeError: Cannot read properties of undefined (reading 'length')
    at c (https://cdn.jsdelivr.net/npm/vega-util@2.1.0/+esm:7:362)
    at ee (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:2954)
    at Ua (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:36254)
    at Sr (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:21718)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:125024
    at J (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:2589)
    at Bf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:124962)
    at new Lf (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:123614)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:217939
    at Hp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:218980)"
nvbench2:dev:572,gemma3:27b,direct,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:572,gemma3:27b,direct,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:573,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,count_with_field:x|missing_required_channel,count_with_field:x|missing_required_channel,,
nvbench2:dev:573,gemma3:27b,direct,2,1,1,0,0,0,0,1,1,count_with_field:x|missing_required_channel,count_with_field:x|missing_required_channel,,
nvbench2:dev:573,gemma3:27b,direct,3,1,1,0,0,0,0,1,1,count_with_field:x|missing_required_channel,count_with_field:x|missing_required_channel,,
nvbench2:dev:603,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,missing_required_channel,missing_required_channel,,
nvbench2:dev:603,gemma3:27b,direct,2,1,1,0,0,0,0,1,1,missing_required_channel,missing_required_channel,,
nvbench2:dev:605,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:605,gemma3:27b,direct,2,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:606,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,count_with_field:x|missing_required_channel,count_with_field:x|missing_required_channel,,
nvbench2:dev:612,gemma3:27b,direct,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:612,gemma3:27b,direct,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:612,gemma3:27b,direct,3,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:614,gemma3:27b,direct,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:614,gemma3:27b,direct,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:614,gemma3:27b,direct,3,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:628,gemma3:27b,direct,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:628,gemma3:27b,direct,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:628,gemma3:27b,direct,3,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:628,gemma3:27b,direct,4,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:641,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,count_with_field:color,count_with_field:color,,
nvbench2:dev:641,gemma3:27b,direct,2,1,1,0,0,0,0,1,1,count_with_field:color,count_with_field:color,,
nvbench2:dev:642,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,count_with_field:x,count_with_field:x,,
nvbench2:dev:642,gemma3:27b,direct,2,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:644,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:644,gemma3:27b,direct,2,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:644,gemma3:27b,direct,3,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:647,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:647,gemma3:27b,direct,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:651,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:651,gemma3:27b,direct,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:651,gemma3:27b,direct,3,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:651,gemma3:27b,direct,4,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:655,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:655,gemma3:27b,direct,2,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:655,gemma3:27b,direct,3,0,1,1,0,1,1,1,1,,,"ValueError: Vega-Lite to SVG conversion failed:
Error: Need a valid continuous axis for boxplots
    at Ns (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:50476)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:51047
    at hs.As [as run] (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:52410)
    at Nc.mapUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80950)
    at Nc.mapLayerOrUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69333)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69237)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80566)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79610
    at zl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79632)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244374)",
nvbench2:dev:666,gemma3:27b,direct,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:666,gemma3:27b,direct,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:672,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,count_with_field:x,count_with_field:x,,
nvbench2:dev:672,gemma3:27b,direct,2,1,1,0,0,0,0,1,1,count_with_field:x,count_with_field:x,,
nvbench2:dev:675,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,count_with_field:x|missing_required_channel,count_with_field:x|missing_required_channel,,
nvbench2:dev:675,gemma3:27b,direct,2,1,1,0,0,0,0,1,1,count_with_field:x|missing_required_channel,count_with_field:x|missing_required_channel,,
nvbench2:dev:675,gemma3:27b,direct,3,1,1,0,0,0,0,1,1,count_with_field:x|missing_required_channel,count_with_field:x|missing_required_channel,,
nvbench2:dev:681,gemma3:27b,direct,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:681,gemma3:27b,direct,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:681,gemma3:27b,direct,3,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:683,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,count_with_field:x,count_with_field:x,,
nvbench2:dev:683,gemma3:27b,direct,2,1,1,0,0,0,0,1,1,count_with_field:x,count_with_field:x,,
nvbench2:dev:683,gemma3:27b,direct,3,1,1,0,0,0,0,1,1,count_with_field:x|missing_required_channel,count_with_field:x|missing_required_channel,,
nvbench2:dev:683,gemma3:27b,direct,4,1,1,0,0,0,0,1,1,count_with_field:x|missing_required_channel,count_with_field:x|missing_required_channel,,
nvbench2:dev:684,gemma3:27b,direct,1,1,1,0,0,0,0,1,1,count_with_field:x,count_with_field:x,,
