record_id,gold_count,step4_count,step5_count,step6_count,raw_count,expanded_count,deduplicated_complete_count,cap15_count,step6_set_equal_gold,step6_contains_any_gold,complete_pool_contains_any_gold,heuristic_top5_contains_any_gold
nvbench2:train:2427,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:2428,4,2,4,4,10,10,6,6,1,1,1,1
nvbench2:train:2429,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:train:2430,4,1,3,4,8,10,6,6,1,1,1,1
nvbench2:train:2431,5,1,3,5,9,9,8,8,1,1,1,1
nvbench2:train:2432,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:2433,5,2,5,5,12,12,12,12,1,1,1,0
nvbench2:train:2434,5,2,5,5,12,12,7,7,1,1,1,1
nvbench2:train:2435,4,1,3,4,8,10,6,6,1,1,1,1
nvbench2:train:2436,5,5,5,5,15,15,10,10,1,1,1,1
nvbench2:train:2437,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:2438,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2439,5,5,5,5,15,15,10,10,1,1,1,0
nvbench2:train:2440,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2441,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:train:2442,5,5,5,5,15,15,10,10,0,1,1,0
nvbench2:train:2443,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2444,3,3,3,3,9,9,6,6,0,1,1,1
nvbench2:train:2445,5,5,5,5,15,15,10,10,1,1,1,0
nvbench2:train:2446,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:2447,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2448,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:2449,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:2450,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:2451,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2452,3,1,2,1,4,4,3,3,0,1,1,1
nvbench2:train:2453,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:2454,2,2,2,2,6,6,2,2,0,0,0,0
nvbench2:train:2455,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:2456,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:2457,5,2,4,5,11,11,10,10,1,1,1,0
nvbench2:train:2458,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:2459,4,1,4,4,9,9,4,4,1,1,1,1
nvbench2:train:2460,5,1,5,5,11,11,11,11,1,1,1,0
nvbench2:train:2461,4,2,4,4,10,10,10,10,1,1,1,0
nvbench2:train:2462,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:2463,4,2,4,4,10,10,10,10,1,1,1,0
nvbench2:train:2464,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2465,4,2,4,4,10,10,10,10,1,1,1,0
nvbench2:train:2466,5,1,1,1,3,3,1,1,0,1,1,1
nvbench2:train:2467,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:train:2468,1,1,1,1,4,4,2,2,1,1,1,1
nvbench2:train:2469,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:2470,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2471,3,2,3,3,8,8,7,7,1,1,1,1
nvbench2:train:2472,2,1,1,1,3,4,3,3,0,1,1,1
nvbench2:train:2473,4,1,1,1,3,3,2,2,0,0,0,0
nvbench2:train:2474,1,1,1,1,3,3,1,1,1,1,1,1
nvbench2:train:2475,5,1,2,2,5,7,6,6,0,1,1,1
nvbench2:train:2476,2,1,2,2,5,5,5,5,0,1,1,1
nvbench2:train:2477,5,2,3,5,10,10,9,9,1,1,1,1
nvbench2:train:2478,1,1,1,1,4,4,2,2,1,1,1,1
nvbench2:train:2479,1,1,1,1,5,5,2,2,1,1,1,1
nvbench2:train:2480,5,2,5,5,12,12,12,12,1,1,1,0
nvbench2:train:2481,5,2,5,5,12,12,12,12,1,1,1,0
nvbench2:train:2482,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:2483,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:2484,5,5,5,5,15,15,10,10,1,1,1,0
nvbench2:train:2485,5,2,5,5,12,12,12,12,1,1,1,0
nvbench2:train:2486,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:2487,5,2,5,5,12,12,12,12,1,1,1,0
nvbench2:train:2488,2,2,1,1,4,4,4,4,0,0,0,0
nvbench2:train:2489,5,2,5,5,12,12,12,12,1,1,1,0
nvbench2:train:2490,5,2,5,5,12,12,12,12,1,1,1,0
nvbench2:train:2491,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:2492,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:2493,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:2494,3,1,3,3,7,7,6,6,1,1,1,1
nvbench2:train:2495,4,2,4,4,10,10,9,9,1,1,1,0
nvbench2:train:2496,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2497,4,1,4,4,9,9,7,7,1,1,1,1
nvbench2:train:2498,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:2499,5,5,5,5,15,15,10,10,1,1,1,1
nvbench2:train:2500,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:2501,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2502,5,5,5,5,15,15,10,10,1,1,1,0
nvbench2:train:2503,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2504,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:2505,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:2506,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:2507,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:2508,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:2509,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2510,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2511,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2512,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2513,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2514,3,2,3,3,8,8,7,7,1,1,1,1
nvbench2:train:2515,1,1,1,1,4,4,2,2,1,1,1,1
nvbench2:train:2516,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:2517,3,2,3,3,8,8,7,7,1,1,1,1
nvbench2:train:2518,3,3,3,3,9,9,9,9,1,1,1,0
nvbench2:train:2519,1,1,1,1,4,4,2,2,1,1,1,1
nvbench2:train:2520,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2521,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2522,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:2523,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:2524,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2525,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:2526,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2527,5,5,5,5,15,15,10,10,1,1,1,0
nvbench2:train:2528,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2529,3,2,2,3,7,7,5,5,1,1,1,1
nvbench2:train:2530,3,1,2,3,6,8,5,5,1,1,1,1
nvbench2:train:2531,2,2,2,2,6,6,5,5,1,1,1,1
nvbench2:train:2532,3,2,3,3,8,8,7,7,1,1,1,1
nvbench2:train:2533,3,2,3,3,8,8,7,7,1,1,1,1
nvbench2:train:2534,2,2,2,2,6,6,5,5,1,1,1,1
nvbench2:train:2535,4,2,3,4,9,9,8,8,1,1,1,1
nvbench2:train:2536,2,2,2,2,6,6,5,5,1,1,1,1
nvbench2:train:2537,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:2538,4,2,3,4,9,9,8,8,1,1,1,1
nvbench2:train:2539,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:train:2540,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:2541,2,1,1,2,4,4,2,2,1,1,1,1
nvbench2:train:2542,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:2543,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:2544,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:2545,4,2,2,2,6,6,2,2,0,0,0,0
nvbench2:train:2546,4,4,4,4,12,12,4,4,1,1,1,1
nvbench2:train:2547,4,4,4,4,12,12,8,8,1,1,1,1
nvbench2:train:2548,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:2549,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:2550,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:2551,2,1,1,2,4,4,4,4,1,1,1,1
nvbench2:train:2552,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:2553,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:train:2554,3,1,3,3,7,7,6,6,1,1,1,1
nvbench2:train:2555,3,1,1,1,3,3,1,1,0,0,0,0
nvbench2:train:2556,4,2,4,4,10,10,10,10,1,1,1,0
nvbench2:train:2557,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:2558,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:2559,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:2560,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:2561,3,1,3,3,7,7,3,3,1,1,1,1
nvbench2:train:2562,4,1,4,4,9,9,8,8,1,1,1,1
nvbench2:train:2563,4,4,4,4,12,12,8,8,1,1,1,1
nvbench2:train:2564,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:2565,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:2566,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:2567,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:2568,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:2569,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:2570,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2571,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:2572,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:2573,4,1,4,4,9,9,9,9,1,1,1,1
nvbench2:train:2574,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:2575,3,2,3,3,8,8,7,7,1,1,1,1
nvbench2:train:2576,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:2577,3,1,3,3,7,14,14,14,1,1,1,1
nvbench2:train:2578,3,1,3,3,7,14,8,8,1,1,1,1
nvbench2:train:2579,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:2580,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:2581,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:2582,3,1,3,3,7,14,8,8,1,1,1,1
nvbench2:train:2583,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2584,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:2585,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:2586,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2587,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:2588,3,1,1,1,3,3,2,2,0,1,1,1
nvbench2:train:2589,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:2590,3,1,3,3,7,14,8,8,1,1,1,1
nvbench2:train:2591,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2592,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:2593,2,1,1,1,3,4,3,3,0,1,1,1
nvbench2:train:2594,4,1,4,4,9,9,8,8,1,1,1,1
nvbench2:train:2595,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:2596,3,2,3,3,8,8,5,5,1,1,1,1
nvbench2:train:2597,3,2,3,3,8,8,4,4,1,1,1,1
nvbench2:train:2598,3,2,3,3,8,8,4,4,1,1,1,1
nvbench2:train:2599,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:2600,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:2601,3,2,3,3,8,8,8,8,1,1,1,0
nvbench2:train:2602,4,2,4,4,10,10,6,6,1,1,1,1
nvbench2:train:2603,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:train:2604,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:2605,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:2606,4,1,2,2,5,5,4,4,0,0,0,0
nvbench2:train:2607,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:2608,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:2609,5,2,5,5,12,12,12,12,1,1,1,0
nvbench2:train:2610,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:2611,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:2612,4,2,4,4,10,10,8,8,1,1,1,1
nvbench2:train:2613,5,1,3,5,9,9,8,8,1,1,1,1
nvbench2:train:2614,2,1,1,1,3,4,4,4,0,1,1,1
nvbench2:train:2615,2,1,2,2,5,5,2,2,1,1,1,1
nvbench2:train:2616,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:2617,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:train:2618,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:2619,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:2620,2,1,2,2,5,5,2,2,1,1,1,1
nvbench2:train:2621,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:2622,5,2,5,5,12,12,10,10,1,1,1,1
nvbench2:train:2623,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2624,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:2625,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:2626,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:2627,3,2,3,3,8,8,8,8,1,1,1,0
nvbench2:train:2628,3,2,3,3,8,8,8,8,1,1,1,0
nvbench2:train:2629,4,1,4,4,9,9,8,8,1,1,1,1
nvbench2:train:2630,3,1,3,3,7,7,5,5,1,1,1,1
nvbench2:train:2631,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2632,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:2633,4,2,4,4,10,10,10,10,1,1,1,0
nvbench2:train:2634,3,2,3,3,8,8,8,8,1,1,1,0
nvbench2:train:2635,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:2636,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:2637,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:2638,4,1,4,4,9,9,4,4,1,1,1,1
nvbench2:train:2639,5,5,5,5,15,15,10,10,1,1,1,0
nvbench2:train:2640,3,2,3,3,8,8,8,8,1,1,1,0
nvbench2:train:2641,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:train:2642,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:2643,3,3,3,3,9,9,3,3,1,1,1,1
nvbench2:train:2644,3,3,3,3,9,9,6,6,1,1,1,1
nvbench2:train:2645,2,1,2,2,5,5,2,2,1,1,1,1
nvbench2:train:2646,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:2647,5,2,5,5,12,12,12,12,1,1,1,0
nvbench2:train:2648,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:2649,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:train:2650,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:2651,4,2,4,4,10,10,6,6,1,1,1,1
nvbench2:train:2652,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:2653,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:2654,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:2655,2,1,2,2,5,5,2,2,1,1,1,1
nvbench2:train:2656,4,2,4,4,10,10,7,7,1,1,1,1
nvbench2:train:2657,5,2,5,5,12,12,8,8,1,1,1,1
nvbench2:train:2658,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:2659,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:2660,2,1,1,1,3,4,3,3,0,1,1,1
nvbench2:train:2661,3,2,3,3,8,8,8,8,1,1,1,0
nvbench2:train:2662,4,1,4,4,9,9,8,8,1,1,1,1
nvbench2:train:2663,3,1,2,3,6,8,5,5,1,1,1,1
nvbench2:train:2664,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:2665,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2666,3,2,3,3,8,8,6,6,1,1,1,1
nvbench2:train:2667,5,2,4,5,11,13,8,8,1,1,1,1
nvbench2:train:2668,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:2669,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2670,5,1,5,5,11,11,11,11,1,1,1,0
nvbench2:train:2671,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:2672,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:2673,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:2674,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:2675,3,3,3,3,9,9,3,3,0,0,0,0
nvbench2:train:2676,5,3,5,5,13,13,6,6,1,1,1,1
nvbench2:train:2677,3,2,3,3,8,8,8,8,1,1,1,0
nvbench2:train:2678,5,4,5,5,14,14,7,7,1,1,1,1
nvbench2:train:2679,3,2,3,3,8,8,5,5,1,1,1,1
nvbench2:train:2680,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:2681,3,2,2,3,7,7,5,5,1,1,1,1
nvbench2:train:2682,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:2683,3,2,3,3,8,8,5,5,1,1,1,1
nvbench2:train:2684,3,2,3,3,8,8,4,4,1,1,1,1
nvbench2:train:2685,3,2,3,3,8,8,5,5,1,1,1,1
nvbench2:train:2686,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:2687,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2688,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:2689,2,1,2,2,5,10,10,10,1,1,1,1
nvbench2:train:2690,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2691,5,2,5,5,12,12,6,6,1,1,1,1
nvbench2:train:2692,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2693,3,1,2,3,6,6,5,5,1,1,1,1
nvbench2:train:2694,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:2695,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2696,4,2,4,4,10,10,10,10,1,1,1,0
nvbench2:train:2697,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:2698,4,2,4,4,10,10,10,10,1,1,1,0
nvbench2:train:2699,4,4,4,4,12,12,8,8,1,1,1,1
nvbench2:train:2700,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:2701,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:2702,4,2,4,4,10,10,10,10,1,1,1,0
nvbench2:train:2703,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:2704,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:train:2705,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:2706,4,2,4,4,10,10,10,10,1,1,1,1
nvbench2:train:2707,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2708,5,1,3,5,9,14,10,10,0,1,1,1
nvbench2:train:2709,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2710,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:2711,4,1,4,4,9,9,9,9,1,1,1,1
nvbench2:train:2712,5,2,5,5,12,12,11,11,1,1,1,0
nvbench2:train:2713,4,2,4,4,10,10,9,9,1,1,1,0
nvbench2:train:2714,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:2715,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:2716,4,2,4,4,10,10,5,5,1,1,1,1
nvbench2:train:2717,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2718,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2719,5,2,5,5,12,12,6,6,1,1,1,1
nvbench2:train:2720,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2721,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:2722,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:train:2723,5,2,5,5,12,12,7,7,1,1,1,1
nvbench2:train:2724,5,2,5,5,12,12,6,6,1,1,1,1
nvbench2:train:2725,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:2726,3,2,3,3,8,8,5,5,1,1,1,1
nvbench2:train:2727,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:2728,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:2729,4,1,4,4,9,9,4,4,1,1,1,1
nvbench2:train:2730,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:2731,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2732,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:2733,3,2,3,3,8,8,5,5,1,1,1,1
nvbench2:train:2734,3,2,3,3,8,8,4,4,1,1,1,1
nvbench2:train:2735,3,2,2,2,6,6,2,2,0,1,1,1
nvbench2:train:2736,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:2737,3,2,3,3,8,8,7,7,1,1,1,1
nvbench2:train:2738,3,2,3,3,8,8,4,4,1,1,1,1
nvbench2:train:2739,3,2,3,3,8,8,5,5,1,1,1,1
nvbench2:train:2740,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:2741,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:2742,3,2,3,3,8,8,8,8,1,1,1,0
nvbench2:train:2743,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:2744,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:2745,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2746,5,5,5,5,15,15,10,10,1,1,1,0
nvbench2:train:2747,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:2748,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:2749,5,1,5,5,11,11,11,11,1,1,1,0
nvbench2:train:2750,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2751,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:2752,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2753,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:train:2754,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:2755,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:2756,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:2757,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2758,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:2759,5,1,5,5,11,11,10,10,1,1,1,0
nvbench2:train:2760,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:2761,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:2762,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:train:2763,4,2,4,4,10,10,6,6,1,1,1,1
nvbench2:train:2764,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:2765,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:2766,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2767,3,2,3,3,8,8,8,8,1,1,1,0
nvbench2:train:2768,4,4,4,4,12,12,8,8,1,1,1,1
nvbench2:train:2769,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:2770,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:2771,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2772,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:2773,3,1,2,3,6,8,5,5,1,1,1,1
nvbench2:train:2774,4,4,4,4,12,12,4,4,1,1,1,1
nvbench2:train:2775,4,4,4,4,12,12,8,8,1,1,1,1
nvbench2:train:2776,4,2,4,4,10,10,6,6,1,1,1,1
nvbench2:train:2777,5,2,3,3,8,8,6,6,0,0,0,0
nvbench2:train:2778,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:2779,4,2,4,4,10,10,8,8,1,1,1,1
nvbench2:train:2780,4,2,4,4,10,10,6,6,1,1,1,1
nvbench2:train:2781,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2782,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2783,4,2,2,2,6,6,6,6,0,1,1,1
nvbench2:train:2784,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:2785,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:2786,3,2,3,3,8,8,7,7,1,1,1,1
nvbench2:train:2787,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:2788,3,2,3,3,8,8,5,5,1,1,1,1
nvbench2:train:2789,3,2,3,3,8,8,4,4,1,1,1,1
nvbench2:train:2790,3,2,3,3,8,8,7,7,1,1,1,1
nvbench2:train:2791,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:2792,3,2,3,3,8,8,3,3,1,1,1,1
nvbench2:train:2793,3,2,3,3,8,8,4,4,1,1,1,1
nvbench2:train:2794,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2795,5,5,5,5,15,15,10,10,1,1,1,1
nvbench2:train:2796,5,2,5,5,12,12,6,6,1,1,1,1
nvbench2:train:2797,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:2798,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:2799,5,2,5,5,12,12,6,6,1,1,1,1
nvbench2:train:2800,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:2801,4,4,4,4,12,12,8,8,1,1,1,1
nvbench2:train:2802,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:2803,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:2804,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:2805,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:2806,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:2807,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:2808,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:2809,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:2810,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:2811,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:2812,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:2813,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:2814,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:2815,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:train:2816,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:2817,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:2818,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2819,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:2820,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:2821,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:2822,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:2823,4,2,2,4,8,8,6,6,1,1,1,1
